Gender,Age,Height,Weight,Pelvic_dia,Chest_depth,Chest_dia,Elbow_dia,Wrist_dia,Knee_dia,Ankle_dia,Shoulder_girth,Chest_girth,Waist_girth,Abdominal_girth,Hip_girth,Thigh_girth,Bicep_girth,Forearm_girth,Knee_girth,Calf_girth,Ankle_girth,Wrist_girth,average_deviation_weight,Height (inches),abdominal_girth_inches,thigh girth (in),waist girth (inches),weight (lbs),ankle girth (inches),wrist girth (inches),knee dia (in),ankle dia (in),shoulder girth (inches),wrist diameter in inches,chest diameter (inches),chest depth (inches),hip girth in inches,hip-to-waist ratio
female,19,167.8,59,27.6,18.6,25,11.8,9.2,18,11.4,98.9,84.9,66,81,92,56.2,26.4,22.6,35.4,35.6,21,14.5,11.0339,65.44200000000001,31.889781000000003,22.0905902,25.984266,130.07258,8.267721,5.7086645,7.0866180000000005,4.488191400000001,38.9370289,3.6220472440799996,9.842525,7.322838600000001,36.220492,1.393939393939394
female,26,159.5,47.6,25,15.4,23.4,10.8,8.7,16.8,12.2,98.5,80.8,67.5,75.4,85.8,53.8,24.8,21.5,33,33,20,14,11.0339,62.205000000000005,29.685055400000003,21.1472198,26.5748175,104.93991199999999,7.874020000000001,5.511814,6.614176800000001,4.8031522,38.779548500000004,3.4251968503799994,9.2126034,6.0629954,33.7795458,1.271111111111111
female,25,167.6,63,26.9,16.6,25.4,12.9,10,18.1,13.1,102.2,81,65.2,75.9,95.4,58.5,27.2,25.3,37.5,38.4,23.2,15.8,11.0339,65.364,29.881905900000003,22.994653500000002,25.669305200000004,138.89105999999998,9.1338632,6.220475800000001,7.125988100000001,5.1574831,40.23624220000001,3.937007874,10.0000054,6.535436600000001,37.559075400000005,1.4631901840490797
female,20,161.2,55.2,23.5,17.2,28.3,11.5,9.5,16.1,9.9,100.2,88.7,64.2,76.8,88.4,56,29,23.8,33.9,33.2,20.5,15,11.0339,62.867999999999995,30.2362368,22.011976,25.275604200000004,121.69502399999999,8.0708705,5.905515,6.338586100000001,3.8976399,39.44884020000001,3.7401574802999997,11.1417383,6.7716572,34.803168400000004,1.3769470404984423
female,21,160,45,26.2,16.1,23.6,10.6,9.2,16.4,11.7,85.9,74.5,61,65.3,84.5,51.5,22.4,19.6,30.4,28.4,17.4,13.2,11.0339,62.400000000000006,25.7086753,20.2431565,24.015761,99.2079,6.850397399999999,5.1968532,6.4566964,4.6063017,33.81891590000001,3.6220472440799996,9.291343600000001,6.338586100000001,33.2677345,1.3852459016393444
female,18,163.2,54,20.3,17.3,26.8,11.6,9.8,17.9,12.4,99.8,81.9,60.2,64.2,91.7,53.3,26,23.2,36,35.8,21.2,15.2,11.0339,63.647999999999996,25.275604200000004,20.9506843,23.700800200000003,119.04947999999999,8.3464612,5.9842552,7.0472478999999995,4.881892400000001,39.2913598,3.85826771652,10.551186800000002,6.811027300000001,36.1023817,1.5232558139534884
female,19,162.2,50.2,23.7,15.4,23.6,11.5,9.6,16.6,11.6,93.3,75.8,62.6,72.9,87.4,54,26.4,21.8,34.5,33,20.7,14.4,11.0339,63.257999999999996,28.700802900000003,21.225834,24.6456826,110.67192399999999,8.1496107,5.6692944,6.535436600000001,4.5669316,36.7323033,3.7795275590399995,9.291343600000001,6.0629954,34.409467400000004,1.3961661341853036
female,27,161.3,60.2,27.1,16.5,27.5,12.8,9.2,18.8,12.5,107.3,88,72.7,76.7,95.9,56.6,29.5,25.3,36.8,37.6,22.4,16.6,11.0339,62.907000000000004,30.196866700000005,22.247818600000002,28.622062700000004,132.718124,8.8189024,6.535436600000001,7.401578800000001,4.9212625,42.2441173,3.6220472440799996,10.8267775,6.4960665,37.7559259,1.3191196698762035
female,26,149.5,44.8,20.9,17.2,22.2,11.3,9.5,16,11.2,90,72.6,58.5,67.2,84.3,52.2,25,20.7,31.7,32,20.1,13.1,11.0339,58.305,26.456707200000004,20.5183062,23.0315085,98.76697599999999,7.913390100000001,5.1574831,6.299216,4.4094512,35.43309,3.7401574802999997,8.7401622,6.7716572,33.1889943,1.441025641025641
female,36,157.5,58.8,23,17,27.6,13.1,11,17,12.9,101.5,88,67.5,79.5,96.5,56.3,28.4,24.6,35.6,33.5,21.8,16,11.0339,61.425000000000004,31.299229500000003,22.1298973,26.5748175,129.631656,8.582681800000001,6.299216,6.6929170000000004,5.078742900000001,39.960651500000004,4.3307086614,10.866147600000001,6.6929170000000004,37.992146500000004,1.4296296296296296
female,20,163.2,56.4,26.5,17.4,28.2,12,9.4,17.7,12.6,105.1,86,66.1,73.2,91.8,54.4,27.4,23.8,35,33,20.2,14.9,11.0339,63.647999999999996,28.818913200000004,21.3830624,26.0236361,124.34056799999999,7.9527602,5.8661449,6.9685077,4.9606326,41.3779751,3.70078740156,11.1023682,6.850397399999999,36.1417518,1.388804841149773
female,28,172.7,62,24.9,16.5,26.7,12.4,10.5,18.4,12.8,101,85.5,68,86.1,101,59.6,28,23.3,36.1,35.1,21.6,15.6,11.0339,67.353,33.8976561,23.4270316,26.771668000000002,136.68643999999998,8.503941600000001,6.1417356000000005,7.2440983999999995,5.039372800000001,39.763801,4.1338582677,10.5118167,6.4960665,39.763801,1.4852941176470589
female,32,155,49.2,27.8,16.5,24.4,9.9,8.9,17,11.5,91.9,80.4,64,85,92.6,54.8,25.6,20.7,32.7,31.5,18.9,13.4,11.0339,60.45,33.464585,21.540290799999998,25.196864,108.467304,7.4409488999999995,5.275593400000001,6.6929170000000004,4.5275615,36.1811219,3.50393700786,9.6063044,6.4960665,36.4567126,1.446875
female,32,156.5,67.2,27.5,20.4,29.2,11.8,9.2,17.8,11.5,112.1,98.1,90.1,90.1,95.2,53.8,32.1,25.8,34.7,37.2,21.5,15.8,11.0339,61.035000000000004,35.4724601,21.1472198,35.4724601,148.150464,8.4645715,6.220475800000001,7.007877800000001,4.5275615,44.1338821,3.6220472440799996,11.4960692,8.0315004,37.480335200000006,1.0566037735849056
female,23,164,53.8,23.4,16.2,26.8,12.1,9.4,16.1,12.2,98.2,82,64.1,74.1,96,53.7,26.6,23.2,35.2,35,21,14.8,11.0339,63.96,29.173244099999998,21.1079127,25.2362341,118.60855599999998,8.267721,5.826774800000001,6.338586100000001,4.8031522,38.661438200000006,3.70078740156,10.551186800000002,6.3779562,37.795296,1.497659906396256
female,20,160.9,54.4,25.2,15.4,26.9,11.2,9.9,16.8,12.1,102.5,89,72.4,80.3,89.9,52.6,27.6,23.8,33.2,34.4,21.3,14.6,11.0339,62.751000000000005,31.6141903,20.675534600000002,28.503952400000003,119.93132799999998,8.385831300000001,5.7480346,6.614176800000001,4.7637821,40.354352500000005,3.89763779526,10.5905569,6.0629954,35.39371990000001,1.2417127071823204
female,20,162.8,58,25.1,18.1,26.1,11.6,8.5,16.8,11,98.4,85.8,71,85,92.7,57.3,28.4,23.6,34.2,34,19.8,13.8,11.0339,63.492000000000004,33.464585,22.5229683,27.952771000000002,127.86795999999998,7.7952798,5.433073800000001,6.614176800000001,4.330711,38.740178400000005,3.3464566929,10.275596100000001,7.125988100000001,36.4960827,1.3056338028169014
female,20,167,59.8,27.1,19.5,24.9,12.4,9.9,18.2,12.5,96.8,85.9,69.1,77.2,94.1,56.2,28.9,23.1,35,34.4,20,15,11.0339,65.13,30.393717200000005,22.0905902,27.204739099999998,131.83627599999997,7.874020000000001,5.905515,7.1653582,4.9212625,38.1102568,3.89763779526,9.803154900000001,7.677169500000001,37.0472641,1.361794500723589
female,23,160,54.8,24.4,15.1,26,13,9.2,17.3,12.2,103.9,82.5,66.1,74.9,93.8,54.2,27.8,24,35.3,33.7,22,14.6,11.0339,62.400000000000006,29.488204900000003,21.304448200000003,26.0236361,120.81317599999998,8.661422,5.7480346,6.811027300000001,4.8031522,40.9055339,3.6220472440799996,10.236226,5.9448851000000005,36.9291538,1.4190620272314676
female,20,160,43.2,26.2,14.6,23.5,10.4,8.7,16,11.1,92.7,74.5,59.5,65.5,78.8,46.3,23.2,20.8,31.6,29.6,18.6,13.8,11.0339,62.400000000000006,25.7874155,18.1991873,23.4252095,95.239584,7.322838600000001,5.433073800000001,6.299216,4.3700811,36.4960827,3.4251968503799994,9.2519735,5.7480346,31.0236388,1.3243697478991596
female,28,168.9,60.5,28.1,18.8,27.4,11.5,9.7,17.5,12.8,105,89.4,71.5,80.6,96,56.9,26.8,22,33.8,33.5,21.1,15.3,11.0339,65.87100000000001,31.7323006,22.3657399,28.149621500000002,133.37950999999998,8.307091100000001,6.023625300000001,6.8897675000000005,5.039372800000001,41.338605,3.8188976377799997,10.7874074,7.401578800000001,37.795296,1.3426573426573427
female,23,158.2,46.4,27.7,17,25,11.2,9,16.9,12.2,94,80.3,65,73.3,84.9,50.8,25,22.2,31.6,31.6,18.8,14.2,11.0339,61.698,28.8582833,19.968006799999998,25.590565,102.29436799999999,7.401578800000001,5.5905542,6.6535469,4.8031522,37.007894,3.5433070865999996,9.842525,6.6929170000000004,33.42521490000001,1.3061538461538462
female,19,156,64.4,27.7,20.6,24.9,11.6,8.9,17.9,11.5,101.5,85.6,71.5,82,97.5,63,28.4,23.5,39.1,38.2,20.4,14.4,11.0339,60.84,32.283482,24.763473,28.149621500000002,141.977528,8.0315004,5.6692944,7.0472478999999995,4.5275615,39.960651500000004,3.50393700786,9.803154900000001,8.110240600000001,38.385847500000004,1.3636363636363635
female,28,160,48.8,18.7,16.1,24.6,11.2,9.5,16.1,11.9,92,83,63,72,86,53,24.1,22,30,31.2,20.4,14.4,11.0339,62.400000000000006,28.346472000000002,20.832763,24.803163,107.58545599999998,8.0315004,5.6692944,6.338586100000001,4.685041900000001,36.220492,3.7401574802999997,9.685044600000001,6.338586100000001,33.858286,1.3650793650793651
female,19,167.1,62.2,25,17.1,28.1,13,10.9,17.5,13,108.5,88.2,70,81.2,96.8,59.8,30.1,25.2,35.8,35,21.7,16,11.0339,65.169,31.9685212,23.5056458,27.559070000000002,137.127364,8.5433117,6.299216,6.8897675000000005,5.118113,42.716558500000005,4.29133858266,11.062998100000002,6.732287100000001,38.1102568,1.3828571428571428
female,29,158,55.5,26,17.3,25.5,11.1,9,17.1,12,93.8,85.5,70.4,82.4,93.5,57.5,28.3,21.9,33.1,32.8,19,13.9,11.0339,61.620000000000005,32.440962400000004,22.6015825,27.716550400000003,122.35640999999998,7.480319000000001,5.4724439,6.732287100000001,4.724412,36.9291538,3.5433070865999996,10.0393755,6.811027300000001,36.811043500000004,1.328125
female,32,167.6,57.8,26,17.6,26.5,12.3,10.4,18.3,12.7,99.8,80.6,64.3,75,93,55.6,28.2,23.8,35.6,35.5,22,15.5,11.0339,65.364,29.527575000000002,21.8547476,25.3149743,127.42703599999999,8.661422,6.1023655,7.204728300000001,5.0000027,39.2913598,4.09448818896,10.4330765,6.929137600000001,36.614193,1.4463452566096424
female,20,156,54.6,24.9,16.6,27.7,12.5,10,18.1,13,100.3,81,66,73.2,90.2,54.8,26.8,23.8,34.7,34.5,21.4,15.2,11.0339,60.84,28.818913200000004,21.540290799999998,25.984266,120.37225199999999,8.4252014,5.9842552,7.125988100000001,5.118113,39.4882103,3.937007874,10.9055177,6.535436600000001,35.511830200000006,1.3666666666666667
female,28,162.1,59.2,26,18.8,25,12.3,9.7,18.4,13,101.5,83.6,70.5,78.5,91.9,56.8,30.5,24.3,35.8,36.9,20.4,15.7,11.0339,63.219,30.905528500000003,22.3264328,27.755920500000002,130.51350399999998,8.0315004,6.1811057,7.2440983999999995,5.118113,39.960651500000004,3.8188976377799997,9.842525,7.401578800000001,36.1811219,1.3035460992907801
female,36,173.4,52.7,27.7,17.4,25.7,12,9.1,17.5,12.1,94.7,79.4,62,73,88.5,53.6,24.7,22.4,33.5,33,19.4,14.5,11.0339,67.626,28.740173000000002,21.0686056,24.409462,116.18347399999999,7.6377994,5.7086645,6.8897675000000005,4.7637821,37.2834847,3.58267716534,10.1181157,6.850397399999999,34.8425385,1.4274193548387097
female,22,159.8,53.2,24.3,18.2,24.7,11,8.4,16.6,11.1,103.1,82.9,67.6,73.9,90.2,56.4,30.2,24.2,34.1,33.8,20.6,14.8,11.0339,62.32200000000001,29.094503900000003,22.169204399999998,26.6141876,117.28578399999999,8.110240600000001,5.826774800000001,6.535436600000001,4.3700811,40.5905731,3.3070866141599997,9.7244147,7.1653582,35.511830200000006,1.3343195266272192
female,20,170.5,64.5,29.2,18.3,23.6,11,9.3,18.7,12.4,94.5,83.2,65,80.9,97.6,62.2,27.2,22.8,38.6,37.4,20.6,14.8,11.0339,66.495,31.850410900000004,24.449016200000003,25.590565,142.19798999999998,8.110240600000001,5.826774800000001,7.3622087,4.881892400000001,37.204744500000004,3.66141732282,9.291343600000001,7.204728300000001,38.4252176,1.5015384615384615
female,22,159.2,51.8,27.1,18.5,24.6,11.9,9.4,15.9,11.9,97.1,78.1,64,75.9,95,55.9,25.2,23,32.3,34.8,20.3,13.4,11.0339,62.088,29.881905900000003,21.9726689,25.196864,114.19931599999998,7.9921303,5.275593400000001,6.2598459,4.685041900000001,38.2283671,3.70078740156,9.685044600000001,7.283468500000001,37.401595,1.484375
female,32,157.5,56,27,17.8,25,11.6,9.2,18.2,12.1,98,82.4,70.5,81.6,98,61.4,27.2,23.2,35.6,30.5,20.1,14.6,11.0339,61.425000000000004,32.1260016,24.1345594,27.755920500000002,123.45871999999999,7.913390100000001,5.7480346,7.1653582,4.7637821,38.582698,3.6220472440799996,9.842525,7.007877800000001,38.582698,1.3900709219858156
female,40,161.3,63.6,28.3,19.2,24.9,12,9.2,18.4,14.2,102.4,90,79.2,95.2,97.4,61.7,27.8,23.4,36,35.7,23.8,14.1,11.0339,62.907000000000004,37.480335200000006,24.252480700000003,31.1811192,140.213832,9.370083800000002,5.5511841,7.2440983999999995,5.5905542,40.314982400000005,3.6220472440799996,9.803154900000001,7.5590592,38.346477400000005,1.22979797979798
female,40,162.6,63.2,28.3,18.7,28.3,13.9,10.6,18.9,14,109.1,92.4,71.1,91.5,98.2,55.3,29.6,24.6,34.3,36.6,20.7,15.6,11.0339,63.414,36.023641500000004,21.7368263,27.992141099999998,139.331984,8.1496107,6.1417356000000005,7.4409488999999995,5.511814,42.9527791,4.173228346439999,11.1417383,7.3622087,38.661438200000006,1.3811533052039382
female,42,160,59.5,28.7,17.7,23.5,12.6,9.4,18.2,13.2,94.7,86.7,74.7,90.8,100,59.4,31,23.7,35.7,34,20.9,14.2,11.0339,62.400000000000006,35.7480508,23.3484174,29.409464700000004,131.17488999999998,8.2283509,5.5905542,7.1653582,5.1968532,37.2834847,3.70078740156,9.2519735,6.9685077,39.3701,1.3386880856760375
female,40,168.9,56.8,31.1,16.8,26.6,13,9.8,18.4,13.8,98.2,84,62.9,76.8,95.5,52.8,26.4,23.1,34.6,32.3,20.4,14.7,11.0339,65.87100000000001,30.2362368,20.7541488,24.763792900000002,125.22241599999998,8.0315004,5.7874047,7.2440983999999995,5.433073800000001,38.661438200000006,3.85826771652,10.472446600000001,6.614176800000001,37.598445500000004,1.5182829888712241
female,44,165.1,64.1,28,18,26.1,12.6,9.6,18.8,12.2,101.5,86,70.6,91.9,101.9,62,29.1,24.2,37.2,33.1,19.9,15,11.0339,64.389,36.1811219,24.370402,27.795290599999998,141.31614199999999,7.8346499,5.905515,7.401578800000001,4.8031522,39.960651500000004,3.7795275590399995,10.275596100000001,7.0866180000000005,40.1181319,1.4433427762039661
female,30,162.6,50,28.3,18.2,27.3,13,9.3,17.7,13.8,96.6,84.5,61.6,81,87.6,51.6,27.4,23.7,32.4,32.9,20.3,14.6,11.0339,63.414,31.889781000000003,20.2824636,24.2519816,110.231,7.9921303,5.7480346,6.9685077,5.433073800000001,38.0315166,3.66141732282,10.748037300000002,7.1653582,34.4882076,1.422077922077922
female,28,165.1,72.3,30.2,21.6,28.3,13.2,10,19.6,14.1,106.1,91.2,74.2,98.2,102.6,61.5,31.4,25,37.6,41.9,24.3,15.4,11.0339,64.389,38.661438200000006,24.1738665,29.212614200000004,159.39402599999997,9.566934300000002,6.0629954,7.716539600000001,5.5511841,41.7716761,3.937007874,11.1417383,8.503941600000001,40.3937226,1.3827493261455523
female,37,166.4,55,27.5,16.3,26.6,12.8,9.8,18,14,100.1,81.1,65.5,82.3,90.4,53.3,26.8,22.3,34.2,33.4,21.5,14.5,11.0339,64.896,32.4015923,20.9506843,25.7874155,121.2541,8.4645715,5.7086645,7.0866180000000005,5.511814,39.4094701,3.85826771652,10.472446600000001,6.417326300000001,35.590570400000004,1.3801526717557253
female,40,160,55.9,28,16.3,26.4,12.2,9.2,17.6,12.8,105.3,87.6,67.7,84.2,92,54.3,28.2,23.8,33,32.7,18.8,14.7,11.0339,62.400000000000006,33.149624200000005,21.343755299999998,26.653557700000004,123.23825799999999,7.401578800000001,5.7874047,6.929137600000001,5.039372800000001,41.4567153,3.6220472440799996,10.3937064,6.417326300000001,36.220492,1.3589364844903988
female,45,152.4,60.4,26.6,18.5,25.2,12,8.4,19.4,12,99.8,88.2,72.9,97.4,102.2,60.1,29.9,24.1,33.8,33.5,21,15.1,11.0339,59.43600000000001,38.346477400000005,23.623567100000002,28.700802900000003,133.15904799999998,8.267721,5.9448851000000005,7.6377994,4.724412,39.2913598,3.3070866141599997,9.9212652,7.283468500000001,40.23624220000001,1.401920438957476
female,35,170.2,69.1,31.7,19.2,28.5,13.2,9.3,18.6,13.8,103.9,88.2,72.1,96.3,106.7,62,27.3,23.1,34.6,35.6,23.5,14.7,11.0339,66.378,37.9134063,24.370402,28.385842099999998,152.33924199999998,9.2519735,5.7874047,7.322838600000001,5.433073800000001,40.9055339,3.66141732282,11.2204785,7.5590592,42.0078967,1.4798890429958393
female,41,162.6,84.5,30.7,24.7,32.2,14,10.6,21.2,14.5,111,104.2,93.4,111.1,109.8,67.7,35.7,28.6,41.5,38.6,22.3,17.3,11.0339,63.414,43.7401811,26.6109067,36.771673400000005,186.29038999999997,8.779532300000001,6.811027300000001,8.3464612,5.7086645,43.700811,4.173228346439999,12.677172200000001,9.7244147,43.2283698,1.1755888650963597
female,27,170.2,55.9,28,17.3,27.3,13.1,10.6,18.4,13.4,99,84.8,60.7,78,89.1,52.6,26.6,22.8,32.5,34.6,21.2,14.1,11.0339,66.378,30.708678000000003,20.675534600000002,23.897650700000003,123.23825799999999,8.3464612,5.5511841,7.2440983999999995,5.275593400000001,38.976399,4.173228346439999,10.748037300000002,6.811027300000001,35.0787591,1.4678747940691925
female,20,158.8,55.5,25.2,17.3,24.2,12.9,9.8,18,12.8,102.5,84.3,69.2,85.3,93,53.9,27.9,23.7,35.5,33.1,21.9,15.1,11.0339,61.93200000000001,33.5826953,21.1865269,27.244109200000004,122.35640999999998,8.6220519,5.9448851000000005,7.0866180000000005,5.039372800000001,40.354352500000005,3.85826771652,9.5275642,6.811027300000001,36.614193,1.3439306358381502
female,24,172.7,69.5,28,16.8,28.3,12.7,9.8,18.1,13.2,105.6,91,75.5,90.7,98.6,62.7,31.5,24.8,37.2,35.4,20.3,14.6,11.0339,67.353,35.7086807,24.645551700000002,29.724425500000002,153.22108999999998,7.9921303,5.7480346,7.125988100000001,5.1968532,41.5748256,3.85826771652,11.1417383,6.614176800000001,38.8189186,1.305960264900662
female,36,167.6,76.4,31.7,22.3,25.2,12.4,10,19.6,13.8,99.5,90.5,85.6,111.7,112.1,64.3,31.3,25,35.5,38,21,14.6,11.0339,65.364,43.976401700000004,25.2744653,33.7008056,168.432968,8.267721,5.7480346,7.716539600000001,5.433073800000001,39.173249500000004,3.937007874,9.9212652,8.779532300000001,44.1338821,1.3095794392523366
female,27,162.6,61.4,30.4,18.7,26.8,12.4,10,19.4,13.6,106.5,89.6,71.6,92.7,95,56.8,27.2,24.3,36.2,35.8,20.1,14.6,11.0339,63.414,36.4960827,22.3264328,28.188991599999998,135.363668,7.913390100000001,5.7480346,7.6377994,5.3543336,41.929156500000005,3.937007874,10.551186800000002,7.3622087,37.401595,1.3268156424581006
female,32,167.6,65.9,27.1,17.3,26.6,13.2,10.3,19,14.4,104.1,89.3,75.5,98.9,100.2,57.8,30.3,23.8,37.3,37,22.5,15.1,11.0339,65.364,38.9370289,22.7195038,29.724425500000002,145.284458,8.8582725,5.9448851000000005,7.480319000000001,5.6692944,40.9842741,4.05511811022,10.472446600000001,6.811027300000001,39.44884020000001,1.3271523178807947
female,64,156.2,58.6,30.2,20.6,27.5,12.4,9.4,18.4,13,99.7,90,73.7,92.7,101.2,57.4,28.1,23.3,33.9,33.3,21.2,14.9,11.0339,60.918,36.4960827,22.5622754,29.015763700000004,129.190732,8.3464612,5.8661449,7.2440983999999995,5.118113,39.2519897,3.70078740156,10.8267775,8.110240600000001,39.84254120000001,1.373134328358209
female,21,175.2,66.8,30.4,18.2,27.3,13.8,10.7,19,14.4,106.6,88.2,67.9,86.9,100.8,60.2,31,26.6,36.6,38.5,22.2,16,11.0339,68.328,34.21261690000001,23.6628742,26.732297900000002,147.26861599999998,8.7401622,6.299216,7.480319000000001,5.6692944,41.9685266,4.2125984251799995,10.748037300000002,7.1653582,39.6850608,1.4845360824742266
female,32,172.1,56.6,30.8,15.8,27.3,13.1,10.6,18.6,14.2,97.2,83.5,71.2,83,96.5,52.4,25.2,21.7,33.7,32.1,21,15,11.0339,67.119,32.677183,20.5969204,28.031511200000004,124.78149199999999,8.267721,5.905515,7.322838600000001,5.5905542,38.267737200000006,4.173228346439999,10.748037300000002,6.220475800000001,37.992146500000004,1.3553370786516854
female,35,162.6,58.6,30.2,18.7,27.8,12.4,9.6,18.4,14.2,100.8,91,69.3,85.9,93.2,55.4,29.7,24.1,34.8,34.6,21.5,14.6,11.0339,63.414,33.81891590000001,21.7761334,27.2834793,129.190732,8.4645715,5.7480346,7.2440983999999995,5.5905542,39.6850608,3.7795275590399995,10.9448878,7.3622087,36.692933200000006,1.344877344877345
female,41,160,55.9,26.4,19.2,27.5,11.8,9.4,17.3,12.4,100.7,88.2,75.6,94.7,95.8,58.5,30,22.2,34.6,32.6,19.9,13.7,11.0339,62.400000000000006,37.2834847,22.994653500000002,29.763795599999998,123.23825799999999,7.8346499,5.3937037,6.811027300000001,4.881892400000001,39.6456907,3.70078740156,10.8267775,7.5590592,37.7165558,1.2671957671957672
female,40,165.1,59.1,26.6,18.2,26.4,13.1,10.8,20,13.8,99.1,82.2,63.8,81.8,97.6,59,27.8,23.6,35.9,35.5,22.6,15.4,11.0339,64.389,32.2047418,23.191189,25.1181238,130.29304199999999,8.897642600000001,6.0629954,7.874020000000001,5.433073800000001,39.0157691,4.25196850392,10.3937064,7.1653582,38.4252176,1.5297805642633229
female,29,182.9,81.8,33.3,20.9,30.2,14,10.5,18.9,14.8,108.9,98.9,83.6,108.6,108.3,63,31.9,26,38.1,36.4,24.5,16,11.0339,71.331,42.7559286,24.763473,32.9134036,180.33791599999998,9.6456745,6.299216,7.4409488999999995,5.826774800000001,42.8740389,4.1338582677,11.889770200000001,8.2283509,42.6378183,1.2954545454545454
female,40,166.4,70.7,29,20.9,30.2,12.7,9.6,18.6,14.2,109.8,97.9,84.9,98,102.4,59.9,32,25.7,37.6,33.7,21.6,15.5,11.0339,64.896,38.582698,23.5449529,33.42521490000001,155.866634,8.503941600000001,6.1023655,7.322838600000001,5.5905542,43.2283698,3.7795275590399995,11.889770200000001,8.2283509,40.314982400000005,1.2061248527679622
female,24,165.1,56.8,26.6,18.5,24.7,12.4,9.6,17.9,13.8,99.5,81.7,66,85,94.3,56.4,28,21.1,32.1,34.3,21,14.4,11.0339,64.389,33.464585,22.169204399999998,25.984266,125.22241599999998,8.267721,5.6692944,7.0472478999999995,5.433073800000001,39.173249500000004,3.7795275590399995,9.7244147,7.283468500000001,37.1260043,1.4287878787878787
female,23,177.8,60,29,19.7,25.6,12.4,10,18.6,13,100.5,86.1,68.3,85.3,96.5,55.1,26,22.6,33.9,33.7,21.8,15,11.0339,69.34200000000001,33.5826953,21.6582121,26.8897783,132.2772,8.582681800000001,5.905515,7.322838600000001,5.118113,39.566950500000004,3.937007874,10.078745600000001,7.7559097,37.992146500000004,1.4128843338213763
female,41,165.1,58.2,28,19.4,27.5,12.9,10,17.9,14,97.4,87.1,63.8,88.3,94,56.1,28.1,24,33.1,35.2,22.1,16,11.0339,64.389,34.7637983,22.0512831,25.1181238,128.308884,8.700792100000001,6.299216,7.0472478999999995,5.511814,38.346477400000005,3.937007874,10.8267775,7.6377994,37.007894,1.4733542319749218
female,44,175.3,72.7,31.3,17,25.4,12.4,9.4,19.2,11.5,105,76.8,73.6,106.3,106.2,61.7,31.4,26.2,39.6,39.1,24.8,16.2,11.0339,68.367,41.8504163,24.252480700000003,28.976393599999998,160.275874,9.763784800000002,6.3779562,7.5590592,4.5275615,41.338605,3.70078740156,10.0000054,6.6929170000000004,41.81104620000001,1.4429347826086958
female,53,154.9,54.1,23.7,18.5,25.9,12.8,10,17.7,12.8,102.9,87.9,76.3,93.8,98.6,55.5,31.2,23,32.3,31.3,20.3,15.1,11.0339,60.411,36.9291538,21.8154405,30.0393863,119.26994199999999,7.9921303,5.9448851000000005,6.9685077,5.039372800000001,40.5118329,3.937007874,10.1968559,7.283468500000001,38.8189186,1.292267365661861
female,19,158.8,49.1,23.3,15.3,24.7,12.4,10.2,17.1,13.4,93.9,81.6,58.8,77.4,89.3,51.6,25.4,22.4,33.8,32.4,21,14.8,11.0339,61.93200000000001,30.472457400000003,20.2824636,23.1496188,108.24684199999999,8.267721,5.826774800000001,6.732287100000001,5.275593400000001,36.9685239,4.015748031479999,9.7244147,6.023625300000001,35.1574993,1.5187074829931972
female,24,172.7,75.9,26.6,22.3,26.6,13.8,10.7,20,15.5,114.2,92.3,78,100.9,106.9,65.5,31.7,26.3,38.5,39.7,22.8,15.6,11.0339,67.353,39.7244309,25.7461505,30.708678000000003,167.330658,8.976382800000001,6.1417356000000005,7.874020000000001,6.1023655,44.9606542,4.2125984251799995,10.472446600000001,8.779532300000001,42.0866369,1.3705128205128205
female,25,168.9,55,29.4,15.8,27.5,11.8,9.8,18.2,13.8,95.9,81.3,64.5,80.8,91.9,53.4,25.1,23.1,34.6,32.7,21.4,14.6,11.0339,65.87100000000001,31.8110408,20.9899914,25.3937145,121.2541,8.4252014,5.7480346,7.1653582,5.433073800000001,37.7559259,3.85826771652,10.8267775,6.220475800000001,36.1811219,1.4248062015503877
female,20,161.3,57.3,25.6,16.8,24.9,12.6,9.6,18.2,12.5,98.7,82.2,65.8,80.2,89.1,55.4,28.4,22.9,33.6,35,19.7,14.8,11.0339,62.907000000000004,31.5748202,21.7761334,25.9055258,126.32472599999998,7.7559097,5.826774800000001,7.1653582,4.9212625,38.8582887,3.7795275590399995,9.803154900000001,6.614176800000001,35.0787591,1.3541033434650456
female,34,167.6,55,30.2,15.3,25.6,12.2,10.2,17.9,13.4,91.2,78.6,62.5,84.5,95.5,57.3,27.4,22.4,35.1,35.7,20.4,14.8,11.0339,65.364,33.2677345,22.5229683,24.6063125,121.2541,8.0315004,5.826774800000001,7.0472478999999995,5.275593400000001,35.905531200000006,4.015748031479999,10.078745600000001,6.023625300000001,37.598445500000004,1.528
female,32,165.1,65.5,31.3,17.7,29.7,13.2,9.6,17.8,14.4,105.1,94.3,77.5,93.9,101.1,61.6,28.3,23,36.5,34.6,21.9,14.7,11.0339,64.389,36.9685239,24.2131736,30.511827500000003,144.40260999999998,8.6220519,5.7874047,7.007877800000001,5.6692944,41.3779751,3.7795275590399995,11.692919700000001,6.9685077,39.8031711,1.304516129032258
female,24,175.3,65.5,30.8,17,26.8,13.6,10.4,19,13.6,102.3,89.5,70,89.6,98.9,55,29.3,25,35.6,36.6,22.5,16.4,11.0339,68.367,35.2756096,21.618905,27.559070000000002,144.40260999999998,8.8582725,6.4566964,7.480319000000001,5.3543336,40.2756123,4.09448818896,10.551186800000002,6.6929170000000004,38.9370289,1.412857142857143
